Course	Room	Teacher	Time	Students
1	22	11	1	22 48 53 62 77 90 107 110 130 134 138 147 179 185 186 188 195 201 219 223 229 242 284 292 301 330 346 372 389 397 417 453 460 522 588 
2	22	27	2	2 16 32 40 83 104 122 125 136 144 148 150 155 174 175 178 183 184 217 223 224 236 245 260 282 289 294 302 326 336 338 339 358 375 419 446 471 563 564 584 
3	22	16	3	11 19 44 74 85 96 105 171 185 188 194 197 205 276 315 324 328 331 337 344 347 371 382 455 458 461 487 499 509 548 550 565 568 572 
4	22	9	4	47 66 117 122 123 143 155 156 163 170 212 227 239 240 253 263 286 297 326 328 337 380 397 414 423 436 441 445 450 487 498 539 564 581 584 
5	22	18	5	36 43 47 62 80 93 96 117 133 140 160 163 185 226 252 259 271 334 349 385 390 394 400 408 462 463 464 466 473 490 498 532 564 590 
6	22	3	8	2 6 46 59 92 101 120 121 165 168 169 179 182 195 214 269 307 323 335 347 355 366 376 381 395 411 427 452 454 460 493 494 510 560 570 571 
8	22	24	10	4 11 17 34 59 86 92 125 128 140 145 172 173 194 266 288 292 313 321 331 340 369 384 393 399 402 431 470 483 505 575 
9	22	24	11	54 57 68 92 104 109 137 146 151 162 165 174 207 222 234 255 268 269 271 277 283 306 329 345 356 358 429 476 477 481 492 506 514 515 526 536 564 569 
11	22	23	12	5 35 38 48 54 64 66 70 75 84 91 98 104 112 113 116 171 209 239 245 272 273 280 281 286 292 310 311 328 333 339 363 396 405 446 455 493 498 511 524 557 579 
12	22	19	13	8 29 41 44 59 94 97 102 110 126 134 181 196 218 226 233 238 256 263 272 284 315 323 345 356 374 387 389 402 413 422 433 437 452 474 478 484 486 489 493 508 529 534 542 581 
13	22	7	14	32 60 63 79 82 85 112 133 225 233 235 243 270 293 306 336 341 359 384 387 391 393 394 402 430 448 472 483 512 526 527 528 571 583 
14	22	29	15	20 26 28 39 68 95 96 108 118 128 134 199 208 222 227 230 233 242 243 259 297 302 304 314 358 379 384 417 423 435 455 464 465 471 491 536 558 
15	22	11	16	26 44 45 50 53 63 79 99 126 137 143 183 213 214 223 227 235 243 257 274 275 294 296 316 339 353 356 362 368 374 394 404 439 440 450 456 465 528 541 543 545 556 565 576 
16	22	9	17	16 46 54 70 122 154 157 180 200 208 214 247 249 259 267 277 285 291 299 306 311 324 337 379 406 427 434 438 478 504 509 523 534 587 
17	22	10	18	40 41 71 82 85 87 108 116 125 135 193 202 223 228 238 254 258 265 298 301 315 317 333 334 340 347 373 385 390 448 462 470 486 507 508 511 520 550 560 563 585 
18	22	2	19	28 38 56 67 127 158 162 164 178 184 192 196 202 204 206 245 265 271 274 278 298 300 310 318 328 344 373 413 424 459 461 468 479 492 506 517 552 
19	22	17	20	15 18 24 28 29 61 71 76 95 102 127 137 161 176 177 185 191 232 281 307 312 353 392 403 433 454 467 502 504 505 519 533 563 591 593 
20	22	3	21	8 30 47 74 75 87 118 135 154 156 163 171 204 207 230 241 244 273 281 282 316 343 357 390 421 460 463 466 496 514 540 546 549 551 577 591 
22	22	16	22	1 18 64 80 81 118 121 129 131 159 189 193 194 230 238 268 273 283 291 302 309 317 320 336 338 363 382 391 405 408 424 434 440 447 461 464 497 530 551 582 587 592 
23	22	12	23	18 38 51 59 60 108 111 132 166 188 189 199 231 234 256 294 309 354 362 365 374 387 419 421 423 426 434 442 444 451 455 472 494 499 526 527 541 555 559 589 
25	34	30	1	2 8 31 38 70 142 145 157 199 215 236 254 260 309 326 343 349 365 371 375 396 400 407 411 438 441 482 510 575 
26	34	21	2	13 39 42 67 70 81 82 86 101 106 114 128 152 179 181 191 201 206 229 239 293 309 319 352 378 382 398 432 433 459 478 486 503 537 562 
27	34	4	3	4 14 29 35 64 100 102 103 110 118 119 141 148 152 165 166 191 253 267 269 280 296 300 336 341 359 406 424 431 442 446 451 465 505 531 
28	34	27	4	4 40 62 89 91 93 135 151 152 172 173 189 203 217 250 258 265 282 301 311 330 338 361 391 400 418 425 442 444 457 473 485 504 547 555 578 
29	34	4	5	16 29 30 53 97 99 149 154 172 249 279 294 321 368 375 396 399 409 429 488 497 565 573 579 584 
30	34	14	8	7 21 22 27 37 44 50 60 73 87 123 124 138 187 200 205 207 219 224 225 240 248 272 277 321 330 342 348 350 401 417 470 479 480 487 491 513 517 521 534 549 553 583 
31	34	1	10	6 9 65 79 89 153 159 180 181 225 263 285 305 318 327 346 349 354 355 357 373 376 386 398 418 433 442 449 468 469 490 500 503 514 531 540 558 559 585 592 
33	34	1	11	12 17 48 58 67 112 114 122 214 246 265 293 314 351 352 364 372 386 388 400 401 409 417 443 474 512 521 547 561 562 
34	34	26	12	14 27 36 37 55 72 78 105 125 146 149 151 161 176 233 258 278 283 305 345 372 404 447 451 454 478 495 506 510 525 538 539 590 
